account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
4753,1996-11-07,monthly,Hl.m. Praha,1,0.0,False,,,,,,15382,1,55,48487,-4040
4768,1996-06-17,monthly,Most,1,0.0,False,,,,,,49849,1,83,125262,-190
4774,1994-01-14,monthly,Zdar nad Sazavou,2,0.0,True,465072.0,9689.0,48.0,C,False,35163,52,128,99235,300
4784,1997-08-08,monthly,Nachod,2,0.0,True,219456.0,4572.0,48.0,C,False,44168,88,35,95801,400
4794,1996-12-18,monthly,Olomouc,1,0.0,True,465504.0,9698.0,48.0,D,False,24735,17,56,49947,-1736
4803,1996-06-08,monthly,Plzen - mesto,1,0.0,True,59136.0,1232.0,48.0,C,False,8000,23,79,38938,6620
4825,1994-06-04,monthly,Cesky Krumlov,2,0.0,True,21396.0,1783.0,12.0,A,False,16048,59,120,49990,1000
4851,1996-02-04,monthly,Usti nad Orlici,2,0.0,True,141648.0,5902.0,24.0,A,False,49538,51,94,144983,200
4852,1995-04-13,monthly,Pardubice,1,0.0,True,213300.0,5925.0,36.0,C,False,13600,43,125,42444,400
4858,1997-06-21,monthly,Bruntal,1,0.0,True,335184.0,6983.0,48.0,D,False,62850,6,55,100571,-6653
4863,1996-03-12,monthly,Kolin,1,1.0,True,76080.0,6340.0,12.0,A,False,57063,89,69,105699,300
4894,1993-06-20,monthly,Ceske Budejovice,1,1.0,True,117024.0,4876.0,24.0,A,False,43882,45,140,135209,800
4907,1994-02-06,monthly,Havlickuv Brod,1,0.0,True,98832.0,2059.0,48.0,C,False,23282,38,122,70009,500
4937,1993-02-20,monthly,Pribram,1,0.0,True,143904.0,5996.0,24.0,A,False,49964,7,177,135935,700
4948,1995-07-29,monthly,Hradec Kralove,1,0.0,True,359760.0,5996.0,60.0,C,False,47474,22,88,127808,900
4949,1996-10-14,monthly,Decin,1,1.0,True,289920.0,6040.0,48.0,C,False,54358,77,55,124678,400
4981,1996-01-22,monthly,Brno - mesto,1,0.0,True,179328.0,3736.0,48.0,C,False,34960,36,72,81615,200
4999,1996-02-12,monthly,Hl.m. Praha,2,1.0,True,165168.0,4588.0,36.0,C,False,41296,65,82,124254,300
5001,1995-12-15,monthly,Blansko,1,0.0,True,110112.0,4588.0,24.0,A,False,49563,36,96,135658,700
5011,1993-08-25,monthly,Tachov,1,0.0,False,,,,,,49923,5,167,125712,-16504
5024,1995-08-20,monthly,Karvina,1,0.0,False,,,,,,13047,25,83,40527,-6605
5033,1995-08-03,monthly,Brno - mesto,1,0.0,True,11400.0,950.0,12.0,A,False,10734,24,97,49934,300
5063,1995-10-11,monthly,Hradec Kralove,1,0.0,False,,,,,,47986,2,78,113049,-2142
5065,1993-01-24,monthly,Zdar nad Sazavou,1,0.0,False,,,,,,49725,2,165,141961,-5
5072,1996-04-12,monthly,Kutna Hora,1,0.0,True,317520.0,5292.0,60.0,C,False,35938,59,68,83424,1100
5092,1993-12-21,monthly,Ostrava - mesto,1,0.0,False,,,,,,29600,3,124,34411,-34521
5118,1995-08-05,monthly,Olomouc,1,0.0,True,53232.0,1109.0,48.0,C,False,12614,29,91,50515,1100
5120,1993-06-21,monthly,Hl.m. Praha,1,1.0,True,323472.0,6739.0,48.0,A,False,49636,52,170,128939,200
5125,1995-09-14,monthly,Hl.m. Praha,1,0.0,False,,,,,,49161,1,85,156275,-13433
5126,1995-04-03,monthly,Jihlava,2,0.0,True,20352.0,424.0,48.0,C,False,12549,24,101,44428,400
5129,1993-06-08,monthly,Frydek - Mistek,1,0.0,False,,,,,,49756,1,210,171917,-13589
5164,1997-05-13,monthly,Kolin,1,0.0,True,22356.0,621.0,36.0,C,False,9588,17,43,37213,6392
5180,1997-02-24,monthly,Brno - mesto,2,1.0,True,58764.0,4897.0,12.0,C,False,49991,30,37,111219,700
5181,1996-02-03,monthly,Prerov,1,0.0,True,399120.0,6652.0,60.0,C,False,48957,93,69,85656,300
5213,1995-08-18,monthly,Hl.m. Praha,1,1.0,True,320976.0,6687.0,48.0,D,False,70071,69,123,130775,-2052
5215,1993-07-01,monthly,Brno - venkov,1,1.0,True,14628.0,1219.0,12.0,A,False,23231,49,141,78661,200
5263,1995-07-14,monthly,Zlin,1,0.0,True,276300.0,4605.0,60.0,C,False,19900,23,121,73335,500
5267,1996-01-12,monthly,Kladno,1,0.0,True,129312.0,5388.0,24.0,D,False,49950,4,91,117299,-8657
5269,1996-07-04,monthly,Semily,1,0.0,True,117420.0,1957.0,60.0,C,False,30794,65,63,68585,500
5270,1993-01-13,monthly,Chrudim,1,0.0,True,79608.0,3317.0,24.0,A,False,67124,110,149,136655,800
5283,1997-09-18,monthly,Cesky Krumlov,1,0.0,True,170832.0,3559.0,48.0,C,False,67833,66,32,141462,700
5290,1997-07-21,monthly,Chomutov,1,0.0,False,,,,,,46115,16,39,103618,-651
5305,1996-09-16,monthly,Pardubice,1,0.0,True,240528.0,5011.0,48.0,C,False,45100,58,57,86335,600
5313,1993-04-29,monthly,Teplice,1,0.0,True,300660.0,5011.0,60.0,C,False,49715,39,181,135577,800
5317,1996-10-20,monthly,Plzen - sever,1,0.0,True,90180.0,2505.0,36.0,C,False,22544,34,55,52787,200
5343,1993-06-08,monthly,Zlin,1,0.0,False,,,,,,19080,1,116,58097,-17623
5357,1994-12-18,monthly,Karvina,1,1.0,False,,,,,,15458,32,102,89940,-134
5358,1995-05-18,monthly,Kladno,1,0.0,True,68340.0,1139.0,60.0,C,False,36464,63,88,77351,500
5366,1993-08-09,monthly,Karvina,1,0.0,False,,,,,,49867,1,161,143535,-25610
5369,1993-02-25,monthly,Brno - mesto,1,0.0,False,,,,,,9600,0,157,41784,-7146
5372,1993-05-08,monthly,Rychnov nad Kneznou,1,0.0,False,,,,,,49988,78,163,167672,-1058
5387,1993-10-05,monthly,Hl.m. Praha,1,0.0,False,,,,,,15076,2,129,47279,-10714
5395,1996-04-26,monthly,Pardubice,1,0.0,True,158184.0,4394.0,36.0,C,False,48437,20,76,140530,400
5422,1994-10-22,monthly,Zdar nad Sazavou,2,0.0,True,368880.0,6148.0,60.0,C,False,49781,10,140,154699,1100
5423,1993-05-02,monthly,Cesky Krumlov,1,0.0,False,,,,,,49908,11,170,138290,-1965
5428,1993-04-14,monthly,Karlovy Vary,1,0.0,True,174744.0,7281.0,24.0,B,True,49573,15,167,151180,-3564
5429,1995-09-22,monthly,Novy Jicin,1,0.0,False,,,,,,13318,10,64,40248,-33223
5442,1993-03-22,monthly,Chomutov,1,1.0,True,174744.0,7281.0,24.0,B,True,49890,0,160,123222,-6831
5445,1997-02-19,monthly,Olomouc,1,0.0,True,78696.0,2186.0,36.0,C,False,19674,27,52,56766,1000
5472,1993-05-04,monthly,Hl.m. Praha,1,0.0,False,,,,,,11300,3,152,37045,-2376
5477,1995-12-17,monthly,Hodonin,1,1.0,True,349392.0,7279.0,48.0,C,False,47998,48,111,151614,900
5481,1993-08-16,monthly,Usti nad Orlici,1,0.0,True,209184.0,4358.0,48.0,A,False,54645,70,132,119383,1000
5483,1993-03-28,monthly,Rakovnik,1,0.0,False,,,,,,24003,12,172,85346,-1383
5505,1996-04-26,monthly,Hl.m. Praha,1,1.0,False,,,,,,49059,16,86,143964,-1879
5541,1995-03-24,monthly,Hradec Kralove,1,0.0,True,32640.0,680.0,48.0,C,False,17200,21,119,65177,300
5546,1993-05-28,monthly,Hradec Kralove,1,0.0,False,,,,,,38054,19,141,80352,-655
5572,1997-08-11,monthly,Cesky Krumlov,1,0.0,True,140880.0,2348.0,60.0,C,False,49763,59,36,122248,800
5591,1996-03-16,monthly,Nymburk,2,0.0,True,221880.0,3698.0,60.0,C,False,33280,54,68,75663,1000
5593,1996-02-27,monthly,Cesky Krumlov,1,1.0,True,44376.0,3698.0,12.0,A,False,49967,64,108,149337,800
5622,1993-02-08,monthly,Karvina,1,1.0,True,83016.0,6918.0,12.0,A,False,49433,90,179,138532,700
5628,1994-06-17,monthly,Trebic,1,0.0,True,225420.0,3757.0,60.0,C,False,20727,43,115,60399,200
5648,1997-06-13,monthly,Kromeriz,1,0.0,False,,,,,,68750,96,37,124452,-997
5661,1995-12-20,monthly,Blansko,1,0.0,False,,,,,,48752,6,86,142074,-24041
5692,1996-02-25,monthly,Zdar nad Sazavou,1,0.0,False,,,,,,41707,2,69,90197,-2346
5698,1997-09-04,monthly,Hl.m. Praha,2,0.0,True,99216.0,2756.0,36.0,C,False,49853,69,43,124072,300
5700,1993-07-20,monthly,Havlickuv Brod,1,0.0,True,103680.0,1728.0,60.0,D,False,14423,10,132,46520,-19310
5735,1995-01-25,monthly,Usti nad Orlici,1,0.0,True,290700.0,4845.0,60.0,D,False,49763,2,125,129626,-2825
5740,1993-04-16,monthly,Hradec Kralove,1,0.0,False,,,,,,49725,2,159,133182,-3725
5758,1997-07-28,monthly,Chrudim,1,0.0,False,,,,,,51306,21,37,109635,-4197
5767,1993-06-16,monthly,Olomouc,1,0.0,False,,,,,,12912,9,151,45844,-468
5774,1995-06-08,monthly,Hl.m. Praha,1,0.0,True,31176.0,1299.0,24.0,A,False,29418,71,87,65770,700
5794,1995-07-14,monthly,Karvina,2,0.0,True,123600.0,2060.0,60.0,C,False,47109,15,91,125562,300
5837,1996-07-18,monthly,Kolin,1,0.0,True,177804.0,4939.0,36.0,C,False,48515,95,71,140728,800
5868,1993-02-02,monthly,Chrudim,1,0.0,False,,,,,,48531,3,185,174680,-3370
5870,1997-09-17,monthly,Prerov,1,0.0,False,,,,,,46427,13,39,158654,-1119
5878,1996-11-19,monthly,Sumperk,1,0.0,False,,,,,,16210,40,57,97080,-137
5891,1993-01-25,monthly,Brno - mesto,1,1.0,True,65184.0,5432.0,12.0,A,False,48891,22,154,159892,900
5912,1996-10-25,monthly,Jicin,1,0.0,True,184620.0,3077.0,60.0,C,False,27692,22,57,65518,1100
5927,1993-11-26,monthly,Cesky Krumlov,1,0.0,True,87216.0,1817.0,48.0,B,True,16356,11,223,47942,-5238
5944,1997-06-06,monthly,Plzen - jih,1,1.0,True,78720.0,1640.0,48.0,C,False,32116,87,39,68640,1000
5952,1993-09-07,monthly,Svitavy,1,1.0,True,141240.0,5885.0,24.0,A,False,52968,106,134,114517,1000
5984,1993-11-11,monthly,Praha - zapad,1,0.0,False,,,,,,23578,0,126,64375,-1308
5991,1993-11-21,monthly,Hl.m. Praha,1,0.0,True,61056.0,1272.0,48.0,A,False,24372,37,126,57224,900
6030,1993-08-24,monthly,Pardubice,1,1.0,True,28248.0,1177.0,24.0,A,False,30056,27,132,124819,400
6040,1993-04-22,monthly,Hl.m. Praha,1,0.0,True,11736.0,489.0,24.0,A,False,33098,35,138,70827,1100
6051,1993-08-28,monthly,Breclav,1,0.0,True,276660.0,7685.0,36.0,B,True,12200,1,185,34012,-4668
6061,1997-03-08,monthly,Hl.m. Praha,1,0.0,True,5148.0,429.0,12.0,C,False,32126,72,44,66177,1000
6062,1996-08-28,monthly,Karlovy Vary,1,1.0,True,321360.0,5356.0,60.0,C,False,56068,18,64,116559,700
6064,1997-01-11,monthly,Semily,1,0.0,False,,,,,,9900,20,51,34068,-3262
6075,1996-09-15,monthly,Prachatice,1,0.0,True,407952.0,8499.0,48.0,D,False,9500,31,65,29697,-1450
6097,1997-06-15,monthly,Rokycany,1,0.0,True,26208.0,728.0,36.0,C,False,12021,46,41,45816,1000
6138,1997-01-22,monthly,Brno - mesto,2,0.0,True,67608.0,2817.0,24.0,C,False,25356,26,48,54658,200
6148,1993-12-27,monthly,Ostrava - mesto,2,1.0,True,59760.0,2490.0,24.0,A,False,34557,20,126,117838,300
6157,1996-11-11,monthly,Chomutov,1,1.0,True,247920.0,5165.0,48.0,C,False,49536,83,78,133662,1000
6158,1996-05-13,monthly,Bruntal,1,0.0,True,247920.0,5165.0,48.0,D,False,45637,26,53,126697,-1164
6265,1996-11-01,monthly,Kolin,1,1.0,True,87360.0,3640.0,24.0,C,False,49495,67,71,134714,200
6273,1993-07-21,monthly,Louny,1,1.0,True,87360.0,3640.0,24.0,A,False,49926,59,155,146350,200
6281,1993-06-08,monthly,Breclav,1,0.0,False,,,,,,16060,0,158,44855,-3369
6289,1995-04-05,monthly,Zlin,1,0.0,True,85632.0,1784.0,48.0,C,False,49917,68,117,156504,800
6306,1997-03-04,monthly,Zlin,1,0.0,False,,,,,,49145,2,35,86446,-1597
6321,1994-09-10,monthly,Hl.m. Praha,1,0.0,False,,,,,,49530,6,114,129170,-2564
6353,1993-11-26,monthly,Plzen - mesto,1,1.0,True,79920.0,1332.0,60.0,C,False,36635,24,123,76932,700
6358,1995-05-27,monthly,Beroun,1,0.0,True,270384.0,5633.0,48.0,C,False,50696,26,92,94187,700
6363,1993-08-01,monthly,Ostrava - mesto,1,1.0,True,17508.0,1459.0,12.0,A,False,17580,37,134,85423,900
6397,1995-03-15,monthly,Rychnov nad Kneznou,2,0.0,True,181020.0,3017.0,60.0,C,False,27150,53,97,79501,500
6425,1993-03-29,monthly,Tachov,1,0.0,True,36684.0,3057.0,12.0,A,False,18552,8,150,50774,700
6434,1995-05-08,monthly,Hl.m. Praha,1,0.0,True,110136.0,4589.0,24.0,A,False,46967,65,88,140543,400
6440,1996-11-01,monthly,Hl.m. Praha,1,0.0,True,34572.0,2881.0,12.0,A,False,49942,99,59,141787,1100
6453,1996-07-27,monthly,Chomutov,1,0.0,True,10944.0,304.0,36.0,C,False,9100,11,75,35828,300
6461,1996-07-17,monthly,Svitavy,2,1.0,True,150912.0,4192.0,36.0,C,False,48182,88,81,117063,700
6463,1995-09-11,monthly,Jindrichuv Hradec,1,0.0,False,,,,,,47582,0,108,157981,-12017
6472,1994-02-08,monthly,Trebic,1,0.0,True,43164.0,3597.0,12.0,A,False,57680,69,121,120071,800
6473,1993-01-26,monthly,Pribram,1,0.0,True,76908.0,6409.0,12.0,B,True,49708,8,178,128712,-1057
6495,1996-07-23,monthly,Kutna Hora,1,0.0,True,104964.0,8747.0,12.0,C,False,27722,28,65,67028,500
6505,1997-09-13,monthly,Melnik,1,1.0,True,38496.0,3208.0,12.0,C,False,38123,15,26,92238,800
6510,1996-12-18,monthly,Ostrava - mesto,1,1.0,True,76992.0,3208.0,24.0,C,False,45639,55,68,112176,900
6511,1994-06-10,monthly,Olomouc,1,0.0,False,,,,,,48558,8,132,132089,-585
6592,1996-10-20,monthly,Hl.m. Praha,1,1.0,True,390660.0,6511.0,60.0,C,False,49790,44,87,164910,300
6602,1997-08-04,monthly,Ostrava - mesto,1,0.0,False,,,,,,22442,36,44,57728,-274
6609,1995-03-27,monthly,Jindrichuv Hradec,1,0.0,True,60156.0,1671.0,36.0,B,True,49767,6,89,159713,-1449
6649,1995-07-08,monthly,Hl.m. Praha,1,1.0,True,100260.0,1671.0,60.0,C,False,46073,60,79,143764,1000
6678,1996-01-03,monthly,Brno - mesto,1,0.0,True,294384.0,6133.0,48.0,C,False,49850,123,115,147778,1100
6686,1996-02-10,monthly,Trebic,1,0.0,True,116496.0,4854.0,24.0,C,False,43684,72,69,84727,600
6688,1996-06-25,monthly,Jindrichuv Hradec,1,0.0,True,22968.0,638.0,36.0,C,False,12232,16,73,57999,1000
6699,1996-06-08,monthly,Jablonec n. Nisou,1,0.0,True,127200.0,2650.0,48.0,C,False,23852,68,87,77515,400
6706,1996-12-28,monthly,Louny,1,0.0,True,64860.0,1081.0,60.0,C,False,20108,14,50,67060,200
6738,1994-07-28,monthly,Uherske Hradiste,1,0.0,True,37908.0,3159.0,12.0,A,False,28431,14,109,71123,800
6792,1996-05-11,monthly,Hl.m. Praha,1,0.0,True,17184.0,1432.0,12.0,A,False,17690,30,71,47760,400
6806,1993-11-26,monthly,Hl.m. Praha,1,1.0,False,,,,,,36434,25,130,83779,-340
6856,1995-08-19,monthly,Hradec Kralove,1,0.0,True,124344.0,3454.0,36.0,C,False,48295,43,92,103753,321
6866,1997-10-02,monthly,Ceske Budejovice,1,0.0,False,,,,,,31466,8,36,64903,-986
6872,1995-09-02,monthly,Cesky Krumlov,1,1.0,False,,,,,,30174,50,95,99379,-1424
6897,1993-04-23,monthly,Rychnov nad Kneznou,1,0.0,False,,,,,,49455,20,168,144437,-534
6902,1996-10-22,monthly,Prostejov,1,0.0,True,49320.0,1370.0,36.0,C,False,15567,24,54,49729,900
6910,1995-04-04,monthly,Sumperk,1,1.0,False,,,,,,49706,3,105,155241,-1239
6924,1994-06-01,monthly,Ostrava - mesto,1,1.0,True,194880.0,4060.0,48.0,C,False,36536,90,114,79100,300
6930,1993-09-08,monthly,Usti nad Labem,1,1.0,True,25944.0,1081.0,24.0,A,False,36290,65,130,93629,600
6950,1996-10-12,monthly,Liberec,2,1.0,True,475680.0,9910.0,48.0,C,False,34100,64,62,114953,700
6985,1995-07-27,monthly,Louny,2,0.0,True,96768.0,2688.0,36.0,C,False,48172,13,109,144652,900
7011,1993-10-08,monthly,Prerov,1,0.0,False,,,,,,49931,2,151,153021,-3354
7033,1996-07-03,monthly,Prerov,1,0.0,False,,,,,,8000,1,63,32983,-9947
7045,1996-12-26,monthly,Trutnov,1,1.0,True,288720.0,6015.0,48.0,C,False,54138,31,49,104827,400
7049,1997-10-12,monthly,Jesenik,1,1.0,True,495180.0,8253.0,60.0,C,False,74278,98,29,126715,600
7082,1996-09-06,monthly,Hodonin,1,0.0,True,194160.0,4045.0,48.0,C,False,17642,65,69,48106,900
7099,1996-08-20,monthly,Hl.m. Praha,1,0.0,True,234336.0,4882.0,48.0,C,False,43942,48,59,90491,1000
7101,1996-07-06,monthly,Brno - mesto,1,0.0,False,,,,,,49831,0,56,115330,-2653
7133,1993-09-17,monthly,Hl.m. Praha,2,0.0,True,48672.0,1352.0,36.0,A,False,12100,34,160,33815,300
7156,1997-09-11,monthly,Novy Jicin,1,1.0,True,49488.0,2062.0,24.0,C,False,30969,52,40,82684,300
7176,1996-12-07,monthly,Hl.m. Praha,1,0.0,True,203940.0,3399.0,60.0,C,False,37200,92,50,72580,400
7184,1995-06-19,monthly,Kolin,1,0.0,True,155640.0,6485.0,24.0,A,False,34486,39,85,73025,500
7190,1993-09-06,monthly,Semily,2,0.0,True,63360.0,1056.0,60.0,C,False,12138,52,154,48544,700
7203,1993-03-26,monthly,Novy Jicin,1,0.0,False,,,,,,49982,2,129,136358,-10159
7231,1993-03-14,monthly,Praha - vychod,1,0.0,False,,,,,,49103,17,185,143645,-1278
7240,1996-04-23,monthly,Pelhrimov,2,0.0,True,152160.0,2536.0,60.0,C,False,22821,23,69,56535,500
7262,1996-08-30,monthly,Karvina,1,0.0,True,73260.0,1221.0,60.0,C,False,25655,6,61,58295,900
7274,1997-09-28,monthly,Praha - zapad,1,0.0,True,49044.0,4087.0,12.0,C,False,44748,17,34,105561,400
7401,1993-02-26,monthly,Hl.m. Praha,2,0.0,True,80952.0,3373.0,24.0,A,False,30354,14,152,69178,1100
7418,1995-04-07,monthly,Tabor,1,0.0,True,30276.0,2523.0,12.0,B,True,22708,0,194,58621,-12205
7424,1996-07-28,monthly,Frydek - Mistek,1,0.0,True,30276.0,2523.0,12.0,A,False,49734,52,82,130362,900
7445,1993-03-18,monthly,Zlin,1,0.0,True,55368.0,2307.0,24.0,A,False,49936,0,238,157941,134
7449,1993-11-24,monthly,Hl.m. Praha,1,0.0,False,,,,,,18000,5,198,54925,-1356
7454,1993-04-19,monthly,Kladno,1,0.0,True,63312.0,1319.0,48.0,A,False,10500,27,154,31463,500
7485,1993-07-28,monthly,Most,2,1.0,True,91200.0,3800.0,24.0,A,False,34198,16,143,76737,700
7487,1995-10-01,monthly,Kladno,1,0.0,False,,,,,,48064,2,92,140214,-2063
7520,1996-03-29,monthly,Nymburk,1,0.0,False,,,,,,24254,6,79,61785,-12777
7523,1994-08-29,monthly,Vyskov,1,0.0,True,288468.0,8013.0,36.0,A,False,30950,6,161,71939,600
7542,1996-05-16,monthly,Brno - mesto,1,0.0,True,590820.0,9847.0,60.0,C,False,15914,46,89,66094,300
7546,1994-09-03,monthly,Hradec Kralove,1,0.0,True,41952.0,3496.0,12.0,A,False,31462,65,107,71527,500
7559,1997-05-24,monthly,Breclav,1,0.0,True,12792.0,1066.0,12.0,C,False,9254,18,50,53927,900
7565,1996-04-02,monthly,Kromeriz,1,0.0,True,153504.0,3198.0,48.0,C,False,28780,51,68,65102,300
7594,1996-02-16,monthly,Jindrichuv Hradec,1,0.0,True,130464.0,2718.0,48.0,C,False,49455,86,86,132088,1000
7606,1995-03-15,monthly,Tabor,1,0.0,True,191880.0,3198.0,60.0,C,False,49757,72,135,132635,400
7607,1993-09-05,monthly,Hl.m. Praha,2,0.0,True,31728.0,1322.0,24.0,A,False,22268,37,137,59168,600
7614,1995-02-08,monthly,Uherske Hradiste,2,0.0,True,320592.0,6679.0,48.0,C,False,60108,92,93,127567,500
7632,1996-09-22,monthly,Frydek - Mistek,2,0.0,True,170448.0,3551.0,48.0,C,False,33225,37,56,73025,1000
7636,1996-10-08,monthly,Teplice,1,0.0,True,42384.0,3532.0,12.0,C,False,49762,54,68,123072,700
7637,1996-08-19,monthly,Nachod,2,0.0,True,390096.0,8127.0,48.0,C,False,36178,44,62,90452,900
7674,1996-07-21,monthly,Hl.m. Praha,1,0.0,True,94488.0,3937.0,24.0,C,False,49595,41,88,131825,800
7721,1997-07-03,monthly,Rakovnik,1,0.0,True,45456.0,3788.0,12.0,C,False,34095,70,38,80996,1000
7745,1996-11-29,monthly,Benesov,1,0.0,True,77544.0,2154.0,36.0,C,False,49953,22,65,129844,700
7753,1993-02-08,monthly,Ostrava - mesto,1,0.0,True,51696.0,2154.0,24.0,A,False,49327,96,198,159122,600
7769,1993-10-03,monthly,Cheb,1,0.0,True,196080.0,4085.0,48.0,A,False,48696,86,177,149947,900
7795,1995-01-05,monthly,Zlin,2,0.0,True,372120.0,6202.0,60.0,C,False,49845,27,142,145882,500
7819,1993-08-01,monthly,Louny,1,0.0,True,20832.0,434.0,48.0,C,False,13251,26,148,41998,500
7824,1994-05-17,monthly,Prostejov,1,0.0,True,189696.0,7904.0,24.0,B,True,49958,4,112,124557,-2631
7828,1996-01-05,monthly,Liberec,1,0.0,False,,,,,,16700,36,132,64507,-3193
7844,1993-11-26,monthly,Hl.m. Praha,1,0.0,True,91584.0,3816.0,24.0,A,False,47906,29,125,98935,1000
7857,1993-08-04,monthly,Prerov,1,0.0,True,68112.0,5676.0,12.0,A,False,57164,114,134,119871,300
7859,1995-03-14,monthly,Usti nad Orlici,2,0.0,True,72120.0,6010.0,12.0,A,False,54092,93,92,146958,1000
7861,1995-04-22,monthly,Chomutov,1,0.0,True,21852.0,607.0,36.0,A,False,27737,28,94,91429,700
7890,1996-03-26,monthly,Cheb,1,0.0,True,79344.0,1653.0,48.0,C,False,11300,12,90,59170,300
7894,1996-04-09,monthly,Plzen - jih,1,0.0,True,153144.0,4254.0,36.0,C,False,49910,91,92,133012,300
7907,1996-07-27,monthly,Karvina,2,0.0,True,97392.0,8116.0,12.0,A,False,47841,8,79,145666,200
7944,1993-12-27,monthly,Kromeriz,1,0.0,False,,,,,,30852,15,183,116055,-1918
7957,1995-09-07,monthly,Trutnov,2,0.0,True,42900.0,3575.0,12.0,A,False,49432,21,119,155066,500
7965,1993-11-08,monthly,Brno - venkov,2,0.0,True,71460.0,5955.0,12.0,A,False,49987,17,154,116015,200
7966,1996-12-27,monthly,Brno - mesto,1,0.0,True,473280.0,7888.0,60.0,D,False,46632,13,81,131641,-1155
7990,1996-08-30,monthly,Nymburk,1,0.0,True,144960.0,3020.0,48.0,C,False,49815,113,85,144854,700
7997,1996-04-25,monthly,Praha - vychod,1,0.0,True,160656.0,6694.0,24.0,C,False,48820,92,88,173151,400
8026,1997-03-23,monthly,Liberec,1,0.0,True,128268.0,3563.0,36.0,C,False,35914,31,44,108266,700
8038,1996-08-17,monthly,Pardubice,1,0.0,True,35856.0,1494.0,24.0,C,False,33024,56,58,81470,600
8039,1995-12-17,monthly,Nymburk,1,0.0,True,93600.0,3900.0,24.0,A,False,48584,52,84,118295,900
8041,1993-10-10,monthly,Hl.m. Praha,1,0.0,True,140400.0,3900.0,36.0,A,False,48994,14,180,155918,173
8085,1996-04-08,monthly,Opava,1,0.0,True,260400.0,4340.0,60.0,D,False,49337,17,76,111671,-437
8092,1995-01-11,monthly,Brno - mesto,1,0.0,True,56100.0,935.0,60.0,C,False,13986,44,99,46307,1000
8094,1996-11-24,monthly,Bruntal,1,0.0,True,220428.0,6123.0,36.0,C,False,69012,49,51,114748,600
8114,1995-10-14,monthly,Kromeriz,1,0.0,True,99300.0,1655.0,60.0,C,False,27963,56,78,60869,600
8127,1994-10-13,monthly,Litomerice,2,0.0,True,155880.0,6495.0,24.0,A,False,49951,104,148,164649,1000
8129,1993-06-26,monthly,Jicin,1,0.0,True,74736.0,2076.0,36.0,A,False,30918,17,133,67577,700
8153,1997-07-02,monthly,Nymburk,1,0.0,False,,,,,,49876,6,73,140271,-313
8159,1995-02-08,monthly,Plzen - mesto,2,0.0,True,29784.0,1241.0,24.0,A,False,17241,59,98,71406,200
8169,1995-11-28,monthly,Rokycany,1,0.0,True,97980.0,1633.0,60.0,C,False,16518,12,81,46399,700
8173,1993-07-05,monthly,Praha - zapad,2,0.0,True,80340.0,6695.0,12.0,A,False,61260,122,133,122524,1100
8225,1996-12-07,monthly,Svitavy,1,0.0,True,36204.0,3017.0,12.0,D,False,27154,25,104,56084,-215
8260,1993-03-24,monthly,Tachov,2,0.0,True,224604.0,6239.0,36.0,A,False,56152,33,154,148084,200
8261,1993-05-12,monthly,Rakovnik,2,0.0,True,87840.0,3660.0,24.0,A,False,32938,51,209,68181,500
8268,1996-09-19,monthly,Kromeriz,1,0.0,True,8616.0,359.0,24.0,C,False,19052,26,93,76315,400
8316,1994-06-04,monthly,Karvina,1,0.0,True,134784.0,5616.0,24.0,A,False,49823,12,196,170072,900
8320,1997-01-19,monthly,Trutnov,2,0.0,True,309660.0,5161.0,60.0,C,False,46450,42,70,91258,1100
8321,1993-04-12,monthly,Vsetin,2,0.0,True,89040.0,1484.0,60.0,C,False,15843,25,244,68983,800
8330,1993-03-28,monthly,Rychnov nad Kneznou,2,0.0,True,7656.0,319.0,24.0,A,False,31677,9,209,83823,600
8341,1996-12-27,monthly,Zlin,1,0.0,False,,,,,,48913,1,72,127536,-21884
8377,1993-11-20,monthly,Rokycany,2,0.0,True,417060.0,6951.0,60.0,C,False,48798,25,184,128308,200
8381,1996-09-17,monthly,Ceske Budejovice,1,0.0,True,333648.0,6951.0,48.0,D,False,48318,1,107,152841,-1074
8405,1994-05-10,monthly,Strakonice,1,0.0,True,266220.0,4437.0,60.0,C,False,33190,68,172,69015,900
8411,1994-12-02,monthly,Strakonice,1,0.0,True,220620.0,3677.0,60.0,C,False,33096,62,150,70273,1100
8475,1993-09-08,monthly,Kladno,1,0.0,True,21072.0,878.0,24.0,A,False,9738,49,225,49594,1100
8489,1993-09-18,monthly,Prachatice,2,0.0,True,265320.0,7370.0,36.0,A,False,26409,34,194,80368,700
8492,1994-06-29,monthly,Benesov,1,0.0,True,85860.0,1431.0,60.0,C,False,16713,5,183,84411,1000
8505,1997-03-20,monthly,Karvina,1,0.0,True,42840.0,3570.0,12.0,A,False,22908,33,65,57767,1100
8519,1993-04-02,monthly,Cheb,2,0.0,True,74688.0,6224.0,12.0,A,False,56019,83,211,104902,1100
8523,1996-11-25,monthly,Brno - mesto,1,0.0,True,93036.0,7753.0,12.0,C,False,69780,37,77,115610,400
8533,1995-10-10,monthly,Pardubice,1,0.0,True,174048.0,3626.0,48.0,C,False,49461,27,136,129179,600
